MS Zoning;A (agr);C;FV;I (all);RH;RL;RM;Lot Frontage;Lot Area;Street;Pave;Grvl;Alley;Pave;Grvl;NA;Lot Shape;IR1;IR2;IR3;Reg;Land Contour;Bnk;HLS;Low;Lvl;Utilities;AllPub;NoSeWa;NoSewr;Lot Config;Corner;CuIDSac;FR2;FR3;Inside;Land Slope;Gtl;Mod;Sev;Neighborhood;Blmngtn;Blueste;BrDale;BrkSide;ClearCr;CollgCr;Crawfor;Edwards;Gilbert;Greens;GrnHill;IDOTRR;Landmrk;MeadowV;Mitchel;NAmes;NoRidge;NPkVill;NridgHt;NWAmes;OldTown;Sawyer;SawyerW;Somerst;StoneBr;SWISU;Timber;Veenker;Condition 1;Artery;Feedr;Norm;RRNn;RRAn;PosN;PosA;RRNe;RRAe;Condition 2;Artery;Feedr;Norm;RRNn;RRAn;PosN;PosA;RRNe;RRAe;Bldg Type;1Fam;2FmCon;Duplx;TwnhsE;TwnhsI;House Style;1Story;1.5Fin;1.5Unf;2Story;2.5Fin;2.5Unf;Sfoyer;SLvl;Overall Qual;Overall Cond;Year Built;Year Remod/Add;Roof Style;Flat;Gable;Gambrel;Hip;Mansard;Shed;Roof Matl;ClyTile;CompShg;Membran;Metal;Roll;Tar&Grv;WdShake;WdShngl;Exterior 1st;AsbShng;AsphShn;BrkComm;BrkFace;CBlock;CemntBd;HdBoard;ImStucc;MetalSd;Other;Plywood;PreCast;Stone;Stucco;VinylSd;Wd Sdng;WdShing;Exterior 2nd;AsbShng;AsphShn;BrkComm;BrkFace;CBlock;CemntBd;HdBoard;ImStucc;MetalSd;Other;Plywood;PreCast;Stone;Stucco;VinylSd;Wd Sdng;WdShing;Mas Vnr Type;BrkCmn;BrkFace;CBlock;None;Stone;Mas Vnr Area;BsmtFin SF 1;BsmtFin SF 2;Bsmt Unf SF;Total Bsmt SF;1st Flr SF;2nd Flr SF;Low Qual Fin SF;Gr Liv Area;Bsmt Full Bath;Bsmt Half Bath;Full Bath;Half Bath;Bedroom AbvGr;Kitchen AbvGr;TotRms AbvGrd;Fireplaces;Garage Yr Blt;Garage Cars;Garage Area;Wood Deck SF;Open Porch SF;Enclosed Porch;3Ssn Porch;Screen Porch;Pool Area;Mo Sold;1;2;3;4;5;6;7;8;9;10;11;12;Yr Sold;2006;2007;2008;2009;2010;Sale Type;COD;Con;ConLD;ConLI;ConLW;CWD;New;Oth;VWD;WD ;Sale Condition;Normal;Abnorml;AdjLand;Alloca;Family;Partial;SalePrice
RL;0;0;0;0;0;1;0;100;21750;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;Mitchel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;5;4;1960;2006;Hip;0;0;0;1;0;0;CompShg;0;1;0;0;0;0;0;0;HdBoard;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;HdBoard;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;BrkFace;0;1;0;0;0;75;0;0;0;0;1771;0;0;1771;0;0;1;0;3;1;9;1;1960;2;336;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;1;0;2009;0;0;0;1;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;115000
RL;0;0;0;0;0;1;0;74;7785;Pave;1;0;NA;0;0;1;IR1;1;0;0;0;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;NAmes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;5;5;1956;1956;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;HdBoard;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;HdBoard;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;0;0;0;0;1014;0;0;1014;0;0;1;0;2;1;6;0;1956;1;267;0;0;40;0;200;0;3;0;0;1;0;0;0;0;0;0;0;0;0;2008;0;0;1;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;98000
RL;0;0;0;0;0;1;0;71;8838;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;NAmes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;5;3;1957;1982;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;MetalSd;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;MetalSd;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;0;0;0;0;1764;0;0;1764;0;0;2;1;4;1;7;1;1957;1;301;0;72;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;0;2008;0;0;1;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;100000
RL;0;0;0;0;0;1;0;60;10122;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;OldTown;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;4;6;1948;1950;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;MetalSd;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;MetalSd;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;0;0;0;0;869;0;0;869;0;0;1;0;1;1;3;0;1948;1;390;0;0;66;0;0;0;8;0;0;0;0;0;0;0;1;0;0;0;0;2008;0;0;1;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;89900
RL;0;0;0;0;0;1;0;60;7200;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;NAmes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;5;5;1950;1950;Hip;0;0;0;1;0;0;CompShg;0;1;0;0;0;0;0;0;MetalSd;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;MetalSd;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;0;0;0;0;1048;0;0;1048;0;0;1;0;3;1;7;0;1950;2;420;0;27;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;2008;0;0;1;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;98300
RM;0;0;0;0;0;0;1;70;12702;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;OldTown;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;5;5;1956;1956;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;BrkFace;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;BrkFace;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;0;0;0;0;882;0;0;882;0;0;1;0;2;1;4;0;1956;1;308;0;45;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;1;2008;0;0;1;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;97000
RL;0;0;0;0;0;1;0;80;17120;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;ClearCr;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Feedr;0;1;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1.5Fin;0;1;0;0;0;0;0;0;4;4;1959;1959;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;WdShing;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Plywood;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;None;0;0;0;1;0;0;0;0;0;0;1120;468;0;1588;0;0;2;0;4;1;7;1;1991;2;680;0;59;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;2008;0;0;1;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;134432
A (agr);1;0;0;0;0;0;0;80;14584;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Low;0;0;1;0;AllPub;1;0;0;Inside;0;0;0;0;1;Mod;0;1;0;IDOTRR;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;1;5;1952;1952;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;AsbShng;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;None;0;0;0;1;0;0;0;0;0;0;733;0;0;733;0;0;1;0;2;1;4;0;1952;2;487;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;2008;0;0;1;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Abnorml;0;1;0;0;0;0;13100
RL;0;0;0;0;0;1;0;76;10260;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;Mitchel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Duplex;0;0;0;0;0;2Story;0;0;0;1;0;0;0;0;5;4;1976;1976;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;Plywood;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Plywood;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;None;0;0;0;1;0;0;0;0;0;0;936;936;0;1872;0;0;2;2;4;2;8;0;1976;2;484;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;1;0;2008;0;0;1;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Abnorml;0;1;0;0;0;0;100000
RH;0;0;0;0;1;0;0;60;8400;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;SawyerW;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Feedr;0;1;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Duplex;0;0;0;0;0;1Story;1;0;0;0;0;0;0;0;5;5;1977;1977;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;Plywood;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Plywood;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;BrkFace;0;1;0;0;0;320;0;0;0;0;2020;0;0;2020;0;0;2;0;4;2;10;2;1977;2;630;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;0;2007;0;1;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;144000
RL;0;0;0;0;0;1;0;70;9842;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;FR2;0;0;1;0;0;Gtl;1;0;0;NAmes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Duplex;0;0;0;0;0;1Story;1;0;0;0;0;0;0;0;4;5;1962;1962;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;HdBoard;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;HdBoard;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;0;0;0;0;1224;0;0;1224;0;0;2;0;2;2;6;0;1962;2;462;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;2007;0;1;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;101800
RL;0;0;0;0;0;1;0;70;7000;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Corner;1;0;0;0;0;Gtl;1;0;0;NAmes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Feedr;0;1;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;5;6;1961;1961;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;BrkFace;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Wd Sdng;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;None;0;0;0;1;0;0;0;0;0;0;925;0;0;925;0;0;1;0;3;1;7;0;1961;1;300;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;2007;0;1;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;99000
RM;0;0;0;0;0;0;1;52;8626;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;OldTown;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;4;6;1956;1956;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;MetalSd;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;MetalSd;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;None;0;0;0;1;0;1;0;0;0;0;968;0;0;968;0;0;1;0;2;1;5;0;1956;1;331;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;2007;0;1;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;104500
RM;0;0;0;0;0;0;1;76;11800;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;OldTown;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;SLvl;0;0;0;0;0;0;0;1;4;7;1949;2002;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;Stucco;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Wd Sdng;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;None;0;0;0;1;0;0;0;0;0;0;1382;0;0;1382;0;0;2;0;1;1;6;1;1957;1;384;0;40;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;2007;0;1;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;110000
RL;0;0;0;0;0;1;0;60;9060;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;Edwards;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Artery;1;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;5;6;1957;2006;Hip;0;0;0;1;0;0;CompShg;0;1;0;0;0;0;0;0;Wd Sdng;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Wd Sdng;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;BrkFace;0;1;0;0;0;98;0;0;0;0;1340;0;0;1340;0;0;1;0;3;1;7;1;1957;1;252;116;0;0;180;0;0;6;0;0;0;0;0;1;0;0;0;0;0;0;2007;0;1;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;120000
RL;0;0;0;0;0;1;0;126;13108;Pave;1;0;NA;0;0;1;IR2;0;1;0;0;HLS;0;1;0;0;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;Crawfor;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;5;5;1951;1951;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;Wd Sdng;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Wd Sdng;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;None;0;0;0;1;0;0;0;0;0;0;1226;0;0;1226;0;0;1;1;2;1;7;1;1951;2;400;174;24;120;0;228;0;6;0;0;0;0;0;1;0;0;0;0;0;0;2007;0;1;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;153500
RM;0;0;0;0;0;0;1;64;11067;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Corner;1;0;0;0;0;Gtl;1;0;0;IDOTRR;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1.5Fin;0;1;0;0;0;0;0;0;2;4;1939;1950;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;MetalSd;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;MetalSd;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;0;0;0;0;640;0;205;845;0;0;1;0;1;1;4;0;1950;1;256;48;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;2007;0;1;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;68104
RL;0;0;0;0;0;1;0;200;43500;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;Mitchel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Artery;1;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;3;5;1953;1953;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;MetalSd;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;MetalSd;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;0;0;0;0;2034;0;0;2034;0;0;1;0;2;1;9;0;1953;4;1041;483;266;0;0;0;561;6;0;0;0;0;0;1;0;0;0;0;0;0;2007;0;1;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;130000
RM;0;0;0;0;0;0;1;68;8927;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;Sawyer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;RRAe;0;0;0;0;0;0;0;0;1;Norm;0;0;1;0;0;0;0;0;0;Duplex;0;0;0;0;0;1.5Fin;0;1;0;0;0;0;0;0;6;6;1977;1977;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;None;0;0;0;1;0;0;0;0;0;0;1286;368;0;1654;0;0;2;0;4;2;10;0;1977;2;528;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;0;0;0;0;2006;1;0;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;119500
RL;0;0;0;0;0;1;0;86;11650;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Corner;1;0;0;0;0;Gtl;1;0;0;NAmes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;PosA;0;0;0;0;0;0;1;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;7;5;1959;1959;Hip;0;0;0;1;0;0;CompShg;0;1;0;0;0;0;0;0;Plywood;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Plywood;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;BrkCmn;1;0;0;0;0;58;0;0;0;0;1472;0;0;1472;0;0;2;0;2;1;5;1;1959;2;484;0;68;0;0;227;0;6;0;0;0;0;0;1;0;0;0;0;0;0;2006;1;0;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;157500
RL;0;0;0;0;0;1;0;60;7200;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;NAmes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;5;7;1950;1950;Hip;0;0;0;1;0;0;CompShg;0;1;0;0;0;0;0;0;Wd Sdng;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Wd Sdng;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;None;0;0;0;1;0;0;0;0;0;0;1040;0;0;1040;0;0;1;0;2;1;5;0;1950;2;625;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;0;0;0;0;2006;1;0;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;109500
RL;0;0;0;0;0;1;0;60;7200;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;NAmes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;4;5;1950;1950;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;BrkFace;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Wd Sdng;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;None;0;0;0;1;0;0;0;0;0;0;1040;0;0;1040;0;0;1;0;2;1;4;0;1950;2;420;0;29;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;2006;1;0;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;109900
RL;0;0;0;0;0;1;0;60;8544;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Corner;1;0;0;0;0;Gtl;1;0;0;NAmes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Duplex;0;0;0;0;0;1Story;1;0;0;0;0;0;0;0;3;4;1950;1950;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;BrkFace;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Stone;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;None;0;0;0;1;0;0;0;0;0;0;1040;0;0;1040;0;0;2;0;2;2;6;0;1950;2;400;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;1;2006;1;0;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;81400
RL;0;0;0;0;0;1;0;60;8544;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;NAmes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Duplex;0;0;0;0;0;1Story;1;0;0;0;0;0;0;0;3;4;1950;1950;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;Stucco;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Stone;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;None;0;0;0;1;0;0;0;0;0;0;1040;0;0;1040;0;0;2;0;2;2;6;0;1949;2;400;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;2006;1;0;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;93500
